test_name total_test_iteration time_per_op time_per_op_un size_per_op size_per_op_un allocs_per_op allocs_per_op_un flag1 flag2 exec_time num
BenchmarkHashMapGet 500000 2823 ns/op 326 B/op 8 allocs/op ok command-line-arguments 3.089s 100000
BenchmarkHashMapGet 500000 2769 ns/op 329 B/op 8 allocs/op ok command-line-arguments 2.736s 100000
BenchmarkHashMapGet 500000 2785 ns/op 321 B/op 8 allocs/op ok command-line-arguments 3.007s 100000
BenchmarkHashMapGet 500000 2834 ns/op 329 B/op 8 allocs/op ok command-line-arguments 3.043s 100000
BenchmarkHashMapGet 500000 2916 ns/op 326 B/op 8 allocs/op ok command-line-arguments 3.114s 100000
BenchmarkHashMapGet 500000 2793 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.051s 100000
BenchmarkHashMapGet 500000 2817 ns/op 344 B/op 8 allocs/op ok command-line-arguments 2.251s 100000
BenchmarkHashMapGet 500000 2858 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.104s 100000
BenchmarkHashMapGet 500000 2937 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.244s 100000
BenchmarkHashMapGet 500000 2876 ns/op 319 B/op 8 allocs/op ok command-line-arguments 3.170s 100000
BenchmarkHashMapGet 500000 2780 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.056s 100000
BenchmarkHashMapGet 500000 2919 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.190s 100000
BenchmarkHashMapGet 500000 2855 ns/op 323 B/op 8 allocs/op ok command-line-arguments 3.103s 100000
BenchmarkHashMapGet 500000 2848 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.169s 100000
BenchmarkHashMapGet 500000 2874 ns/op 326 B/op 8 allocs/op ok command-line-arguments 3.119s 100000
BenchmarkHashMapGet 500000 2853 ns/op 329 B/op 8 allocs/op ok command-line-arguments 2.813s 100000
BenchmarkHashMapGet 500000 2817 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.061s 100000
BenchmarkHashMapGet 500000 2863 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.116s 100000
BenchmarkHashMapGet 500000 2817 ns/op 324 B/op 8 allocs/op ok command-line-arguments 3.118s 100000
BenchmarkHashMapGet 500000 2803 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.089s 100000
